Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
date,,,,,
2010-06-30,78.36250305175781,79.62273791555504,78.10437902919531,78.89392634515191,284101700
2010-07-01,78.0132827758789,78.56748053700963,76.77581655161458,78.30936230132235,382924800
2010-07-02,77.5881118774414,78.51431142762796,77.14779234367991,78.27896772923151,233385200
2010-07-06,78.09678649902344,79.23555559225579,77.3451947271931,78.68135208503456,256935300
2010-07-07,80.5565185546875,80.65520978168577,78.21065143101526,78.29416162004402,253769400
2010-07-08,81.3536376953125,81.44473548324893,80.40466379046093,81.2321662552945,210842100
2010-07-09,81.96100616455078,81.96859958022507,81.17905232039247,81.33088588140374,144999900
2010-07-12,82.0141372680664,82.17356422293747,81.3460615821193,81.68768994368898,131283600
2010-07-13,83.25160217285156,83.57804370108352,82.69739875294705,82.86441912037247,213025900
2010-07-14,83.24402618408203,83.5704735727286,82.6442737355416,82.98590216436921,184426800
2010-07-15,83.26677703857422,83.55526305687825,82.12041479518042,83.21363472488459,232337900
2010-07-16,80.97404479980469,82.90994801075773,80.8146120933254,82.81884443449482,282693400
2010-07-19,81.45237731933594,81.71049559470872,80.6400554055444,81.27017584306806,186709000
2010-07-20,82.35579681396484,82.41652677353667,80.33637651213941,80.37433780494187,258162400
2010-07-21,81.28532409667969,82.80368263461492,80.95128336486893,82.7809081832784,264527000
2010-07-22,83.09976196289062,83.46417055996896,82.24189147537777,82.2494790977599,274781300
2010-07-23,83.82099151611328,83.94245719545376,82.69740357380145,82.93274730957764,222020800
2010-07-26,84.69404602050781,84.77755621196785,83.72989079921298,83.96523454310285,184445700
2010-07-27,84.68646240234375,85.24825352339694,84.35242162070611,85.1571499123833,204855600
2010-07-28,84.13984680175781,84.76996703776193,83.85894836361561,84.5118430528596,163056200
2010-07-29,83.72988891601562,84.89143236300758,83.06181319144002,84.66367624740661,220149100
2010-07-30,83.71470642089844,84.16262526022079,82.73537013250535,82.87961027391516,220070600
2010-08-02,85.6050796508789,85.74173218874547,84.67887976001438,85.02050820864092,188263200
2010-08-03,85.19510650634766,85.61265166832008,84.91420806525157,85.39249475663352,146657300
2010-08-04,85.76446533203125,85.8707499444971,85.14953210389642,85.43042466880888,158171700
2010-08-05,85.67339324951172,85.71894795165653,85.08882766604509,85.21788677261733,140473800
2010-08-06,85.32415771484375,85.46081021516356,84.20816326091159,84.83069003079562,239728300
2010-08-09,85.7796859741211,85.92393192567687,85.27103712358604,85.72654364334997,120800400
2010-08-10,85.31653594970703,85.7720479941254,84.5497693118937,85.05082445184715,242916300
2010-08-11,82.9782943725586,84.03355306708312,82.84164187582488,84.00318520202251,273406900
2010-08-12,82.46966552734375,82.76574506369082,81.68771158303844,81.72567287419261,239542600
2010-08-13,82.22673797607422,82.72020585860814,82.12804671639964,82.21155693307833,158698500
2010-08-16,82.18875885009766,82.45447046675957,81.36884375404473,81.6649232400507,147895300
2010-08-17,83.198486328125,83.80583230119095,82.65946952826718,82.89481913367248,172270300
2010-08-18,83.35028076171875,83.79819368640672,82.68220518534305,83.1604859715132,182922100
2010-08-19,81.90027618408203,83.12255555005741,81.5586477517374,82.91757964906652,265847600
2010-08-20,81.63455200195312,81.94581830582575,81.04239305437737,81.65732645500164,209714200
2010-08-23,81.32330322265625,82.42411108739081,81.28534193404633,82.02174691327514,163490300
2010-08-24,80.11618041992188,80.76907499830868,79.69104191941983,80.43503429529841,280677800
2010-08-25,80.42745971679688,80.73112681378656,79.17481266943933,79.67586801313519,272234800
2010-08-26,79.88844299316406,80.91333392445924,79.62272559550206,80.80704928222588,224439500
2010-08-27,81.12590789794922,81.20941809197063,79.18999818865848,80.38950298271251,272649000
2010-08-30,79.94915771484375,81.16384903836705,79.94157009332791,80.91331851848456,167238600
2010-08-31,79.94915771484375,80.45781216820207,79.32663101797293,79.65307829755625,273933100
2010-09-01,82.34058380126953,82.45446185139132,80.9740645760428,81.02720689382254,256828100
2010-09-02,83.10736083984375,83.12254187768401,82.36336255994298,82.53797635153798,156112200
2010-09-03,84.18536376953125,84.2612805155554,83.47173361433603,83.91965226240849,212197300
2010-09-07,83.2364273071289,83.89691545722019,83.1681039426776,83.79063080668767,141973700
2010-09-08,83.82099151611328,84.15502647835851,83.36547929037047,83.40344057320856,149924400
2010-09-09,84.2081527709961,84.78513056625805,83.98040249355297,84.76235611772148,147017900
2010-09-10,84.63330078125,84.73199199328768,84.17020100032038,84.35999580260047,127819000
2010-09-13,85.57466888427734,85.74927683331752,85.12675020441519,85.46838427388501,178503500
2010-09-14,85.52154541015625,86.00741967667118,85.08881346053896,85.40766736192472,209823600
2010-09-15,85.8479995727539,85.94669079998397,85.01290347258349,85.27102166322148,168608400
2010-09-16,85.82522583007812,85.87836815165396,85.29379682224118,85.58228867543453,199962900
2010-09-17,85.85726165771484,86.3610051743731,85.62065803066466,86.27704792159672,195836900
2010-09-20,87.1700439453125,87.36085483018266,85.88016050020269,86.15492864026261,214555200
2010-09-21,86.9945068359375,87.65089096523462,86.63578141741547,87.2387445514928,268389100
2010-09-22,86.56710052490234,87.34561237303718,86.32286276968281,86.85713686259813,191322400
2010-09-23,85.86488342285156,86.75787681290879,85.62064576514996,85.85724935830571,202354300
2010-09-24,87.63566589355469,87.69672680416099,86.74267191252105,86.81899513923446,209671800
2010-09-27,87.2158432006836,87.76537952179939,87.13189176231707,87.66615995057602,128761800
2010-09-28,87.52117919921875,87.80358154686769,86.38394738511079,87.33036821858572,209207500
2010-09-29,87.36849975585938,87.70432881836162,87.02503662654931,87.29980480076264,179665800
2010-09-30,87.10897827148438,88.3759652723882,86.69682608407297,87.8111667147144,287106700
2010-10-01,87.47532653808594,87.86458230254192,86.95632079317299,87.7653569337695,174638700
2010-10-04,86.81895446777344,87.65852121449291,86.38390587391332,87.29216756865607,166153200
2010-10-05,88.56678009033203,88.78048734744935,87.52113435590972,87.62035974177564,229634100
2010-10-06,88.55914306640625,88.78811844743262,88.200417686905,88.55150900088249,148626600
2010-10-07,88.4522933959961,88.9407687958113,87.91802524716262,88.91787242130216,164860000
2010-10-08,88.94841003417969,89.1926477537818,88.23859325172876,88.57442229983913,177760100
2010-10-11,89.03240203857422,89.2766398534832,88.72710331416577,89.08582887861402,103098300
2010-10-12,89.30712890625,89.56662891668756,88.2691172183275,88.74232448985154,182210000
2010-10-13,90.00167846679688,90.48252563246733,89.58952624897343,89.8032393354304,194347200
2010-10-14,89.65058898925781,90.0703752817855,89.08579037820026,89.91772307400892,217764300
2010-10-15,89.83377075195312,90.32988026408763,89.11632571678105,90.27645344420156,243705000
2010-10-18,90.2764663696289,90.57413095491073,89.5361190287171,89.86431406160314,141204800
2010-10-19,89.09342193603516,89.94825098317197,88.55151389254301,89.44451326940722,280604700
2010-10-20,89.96355438232422,90.3986031423847,89.20031053498383,89.25373737137411,200051800
2010-10-21,90.16197204589844,90.89468526549354,89.45978927167235,90.3680510963675,221585500
2010-10-22,90.32988739013672,90.46727148397997,90.06275326963234,90.2993569444952,108212400
2010-10-25,90.59700775146484,91.40604988037612,90.52831862651874,90.93283677943127,151145700
2010-10-26,90.6122817993164,90.7038673052239,89.96352589909647,90.13906866747688,158982900
2010-10-27,90.35279083251953,90.45201624438381,89.49796158007364,89.97880303457445,190024000
2010-10-28,90.36805725097656,90.90995959123745,89.93300856524107,90.8717950761552,168576000
2010-10-29,90.43672180175781,90.61227037108422,90.11616092533832,90.27644136354807,144305500
2010-11-01,90.46723937988281,91.39839726070426,89.94823363433078,90.87939151515222,174074800
2010-11-02,91.18472290039062,91.39843019796959,90.90232064396862,91.14655838735703,158345900
2010-11-03,91.55105590820312,91.60448272052038,90.40619065304551,91.34498272443251,226702800
2010-11-04,93.31415557861328,93.3599483270112,91.56632719669832,92.56617435729311,215039400
2010-11-05,93.66525268554688,93.81789907168692,93.2531004552651,93.37521639955986,180654100
2010-11-08,93.48968505859375,93.64233723672776,93.0699046706669,93.37519738076455,156107100
2010-11-09,92.81803894042969,93.84078239611698,92.44405127023954,93.74156284123384,186621600
2010-11-10,93.1920394897461,93.23783806401698,92.09297269971277,92.79515539227863,221387400
2010-11-11,92.84097290039062,92.97835701366536,92.10825957062131,92.3906618654327,158017600
2010-11-12,91.74185943603516,92.61959055930497,91.32207903661767,92.21507246657606,239068800
2010-11-15,91.61214447021484,92.39065633990792,91.57398577736328,92.03193085319519,163940800
2010-11-16,90.18486022949219,91.19996972056627,89.74980581792111,91.04732334053463,299566200
2010-11-17,90.23064422607422,90.60463189703343,89.9558761102022,90.22301016088734,172308900
2010-11-18,91.55872344970703,91.88691850910476,91.09314427653614,91.10077834482574,197723700
2010-11-19,91.81058502197266,91.8487437129749,91.01681087822645,91.51292044595374,156852900
2010-11-22,91.73426055908203,91.77241924956105,90.65045009852548,91.35263871576856,181361000
2010-11-23,90.40621948242188,90.84126818518975,90.05512805765198,90.65045724848301,222309000
2010-11-24,91.74185943603516,91.76476163069604,90.96335368703984,90.97861599372843,140046100
2010-11-26,90.67333984375,91.44421166871751,90.67333984375,90.94810799903483,76007800
2010-11-29,90.94810485839844,91.19234256320796,89.86429458416283,90.4443613167428,223642300
2010-11-30,90.43672180175781,90.95572762109286,89.91771598242278,90.04747180457093,233930700
2010-12-01,92.3601303100586,92.53567311636606,91.73427065109493,91.74189889617763,221037200
2010-12-02,93.54312896728516,93.61182391577597,92.45169044219573,92.50511725853914,191213600
2010-12-03,93.79503631591797,93.90188998913386,93.19970704426136,93.22260342808069,151288900
2010-12-06,93.6957778930664,93.90948515095825,93.4973329437014,93.59655250684088,103050500
2010-12-07,93.74919891357422,94.6498264612328,93.69577210240318,94.59639965006177,206581000
2010-12-08,94.0926513671875,94.1689745473943,93.42863329399438,93.86368182656709,138019200
2010-12-09,94.45904541015625,94.6574845868183,93.99346627021735,94.61932589426983,123705100
2010-12-10,95.00856018066406,95.10014568038488,94.43612751506413,94.74905434425393,117571700
2010-12-13,95.06966400146484,95.55813966080642,95.03913354486984,95.44365772743666,133812700
2010-12-14,95.15357971191406,95.58100009433933,94.86354923566094,95.21464059841577,147249600
2010-12-15,94.718505859375,95.35199928616532,94.5582254423109,94.97801164634909,160823100
2010-12-16,95.26810455322266,95.33679953308558,94.45143380296102,94.77962891697769,185035200
2010-12-17,95.37013244628906,95.49289063177794,95.00184618239928,95.20133481924422,141075300
2010-12-20,95.60030364990234,95.83048329031303,95.12460764516369,95.6309946588712,119085500
2010-12-21,96.20642852783203,96.26781053978611,95.80745715755215,95.89952432177243,94965500
2010-12-22,96.50565338134766,96.53634438569081,96.22177183516683,96.27547962933974,78878100
2010-12-23,96.36756896972656,96.50567559420374,96.1297209484594,96.39825998113392,70053700
2010-12-27,96.40591430664062,96.49798146815523,95.93788672323913,96.00693709437509,58126000
2010-12-28,96.5440444946289,96.63611167864153,96.29084803116999,96.59775230320697,55309100
2010-12-29,96.61309051513672,96.82792173973729,96.59774793639889,96.65912995877387,58033100
2010-12-30,96.45964050292969,96.77421312096422,96.31385966444121,96.52102252478923,76616900
2010-12-31,96.4826431274414,96.5747161467081,96.16039634057438,96.3138455189746,91218900
2011-01-03,97.4800796508789,97.90206781531641,96.44427721609844,97.21920902501147,138725200
2011-01-04,97.4263687133789,97.7255986970723,96.82023453126108,97.69490769185877,137409700
2011-01-05,97.93274688720703,97.99412889213225,97.0273828025455,97.11945580993334,133975300
2011-01-06,97.74095153808594,98.0785467771799,97.4493957385029,97.9711311745066,122519000
2011-01-07,97.54914855957031,98.03251882825693,96.78956503628791,97.87139540536138,156034600
2011-01-10,97.4263687133789,97.56447530998437,96.82790289228143,97.11946451495447,122401700
2011-01-11,97.7716293334961,98.00947729959931,97.40334313573612,97.77930354799604,110287000
2011-01-12,98.65398406982422,98.76139966602486,97.79465344650814,98.37010250288436,107929200
2011-01-13,98.49284362792969,98.7383716527247,98.24732731055526,98.69233807493079,129048400
2011-01-14,99.2064208984375,99.2294376923673,98.28571401897594,98.35476440076535,117677900
2011-01-18,99.37521362304688,99.46728079422412,98.99925316170216,99.11433712567371,114401300
2011-01-19,98.4007797241211,99.39053680165989,98.13991496972122,99.29080128228405,151958400
2011-01-20,98.2703628540039,98.51587921823425,97.5414645621342,98.17828982713395,175745700
2011-01-21,98.49284362792969,99.10665198249663,98.38542804393701,98.88415245401917,151462900
2011-01-24,99.0529556274414,99.16803957841303,98.40845037973651,98.43146716993084,113715500
2011-01-25,99.1066665649414,99.19106537245547,98.29337535112718,98.79208812716878,167552200
2011-01-26,99.49028015136719,99.78184175222913,99.15268497298399,99.35217941880343,141281500
2011-01-27,99.73582458496094,99.90462220192603,99.33684733509598,99.51331331376949,123302700
2011-01-28,97.99415588378906,100.01204741211828,97.83303246676289,99.85091814138032,295637300
2011-01-31,98.73067474365234,98.80740516516751,98.01713099471942,98.26265897763307,149249200
2011-02-01,100.31127166748047,100.48773765293384,99.26780077134342,99.32918278963652,167194300
2011-02-02,100.11945343017578,100.3879865791105,99.99668939827407,100.05039134509204,118323600
2011-02-03,100.34193420410156,100.49538336153277,99.41355919181952,99.94295702884418,145886700
2011-02-04,100.62583923339844,100.66420445857207,99.91996357841074,100.3803228656485,134634800
2011-02-07,101.2549819946289,101.58489712868456,100.84065635253417,100.84833642094938,112439100
2011-02-08,101.71534729003906,101.76904923504473,101.07084199801645,101.34705520676269,99072800
2011-02-09,101.48515319824219,101.76136636761453,100.9787604364895,101.4391196212502,146436700
2011-02-10,101.5235366821289,101.63862064531608,100.74093061018861,100.97111024398546,162708500
2011-02-11,102.12963104248047,102.26006339311282,101.10150895578879,101.12452574075812,137710300
2011-02-14,102.37516784667969,102.45956664429742,101.953185566012,102.06826951393573,101690700
2011-02-15,102.05293273925781,102.21406199217256,101.52353481093174,102.06061280827707,119575400
2011-02-16,102.69744873046875,102.8202010659057,102.19105583423699,102.39821869313607,130183500
2011-02-17,103.00431823730469,103.14241896621758,102.30611111023559,102.3981899702644,109810500
2011-02-18,103.21916961669922,103.34193364917093,102.85855758845264,103.0964055842275,130002400
2011-02-22,101.1475830078125,103.24219323027238,100.8713697702138,102.13734027987758,233116400
2011-02-23,100.52613067626953,101.33175379143893,99.90465366690137,101.08622565037064,227584000
2011-02-24,100.45703125,100.84834011602939,99.51330768663946,100.41867773620416,260431400
2011-02-25,101.53120422363281,101.59258623931092,100.8176485353694,100.8790305510475,141686900
2011-02-28,102.16032409667969,102.29076816483064,101.56954429349955,101.90713944241364,141585500
2011-03-01,100.45703125,102.57466970402692,100.42634609747897,102.48260253904202,258565500
2011-03-02,100.6718521118164,101.13987961041526,100.01201025653637,100.31890854425858,200277400
2011-03-03,102.40587615966797,102.52096012046516,101.5772365196614,101.58490488124045,176480100
2011-03-04,101.63861846923828,102.5286401235721,100.97110808219904,102.32914564842217,277202300
2011-03-07,100.84066009521484,102.16802416396023,100.31126218887853,101.9378445439669,216790400
2011-03-08,101.72300720214844,102.04525396768217,100.56445251838996,101.00178323324963,174615000
2011-03-09,101.5772476196289,101.89182609008017,100.97111918082456,101.52354566786263,153806000
2011-03-10,99.69747161865234,100.64886371405233,99.59772436706729,100.51076294178738,301291800
2011-03-11,100.38800811767578,100.7486202216185,99.35221710825682,99.37523390574891,225621800
2011-03-14,99.78184509277344,100.11176021433445,99.02225591598136,99.73581151371106,234974100
2011-03-15,98.63863372802734,99.2294253493921,97.05808496852579,97.12713534172613,359585400
2011-03-16,96.81254577636719,98.64629647677391,96.1220128970502,98.32403804357628,468670300
2011-03-17,98.09388732910156,98.5082071538771,97.51844410364295,98.20897714493552,254303700
2011-03-18,98.45068359375,99.31374741798432,98.2580358911287,99.28291720092663,230435400
2011-03-21,99.9764175415039,100.1844685143698,99.56029207921591,99.6758877113084,153992600
2011-03-22,99.62967681884766,100.09203599037535,99.53720968785498,99.96103696870834,129538600
2011-03-23,99.91476440429688,100.17676234536738,98.88217598364663,99.3522248882438,148603100
2011-03-24,100.87033081054688,101.01674494357286,99.92250742080294,100.48503541133427,159129800
2011-03-25,101.1785659790039,101.61779658417649,100.86262095528586,101.13233241617327,155642800
2011-03-28,100.93196105957031,101.65631815917868,100.90114260690372,101.3943201575315,109762400
2011-03-29,101.610107421875,101.64092588146319,100.51586985310867,100.8472182663842,129798800
2011-03-30,102.31134796142578,102.61187791529385,101.9954028986129,102.14181703788145,135835000
2011-03-31,102.172607421875,102.45773394673236,102.06472520547159,102.18032085336935,132537100
2011-04-01,102.6041259765625,103.08190010829045,102.35754311739713,102.80448704280532,153850100
2011-04-04,102.68891906738281,103.00486409673309,102.39610257814165,102.81991808383206,100768900
2011-04-05,102.6734848022461,103.12813038566212,102.44230529530091,102.48853884503431,120791500
2011-04-06,102.9971694946289,103.2591675455178,102.58104387659832,103.16670041185878,120411600
2011-04-07,102.73513793945312,103.24371876700035,102.22654535362723,102.81218993961305,170731500
2011-04-08,102.38069915771484,103.25147056688614,101.9568718453623,103.18982188888185,147945400
2011-04-11,102.07246398925781,102.83534136677632,101.82586928578496,102.48857785351494,121385400
2011-04-12,101.30953979492188,101.70253673951574,100.93965962599363,101.50218743098763,161187400
2011-04-13,101.30187225341797,101.856686814601,100.91657685147148,101.77963478918122,162059000
